event_uuid,relationship_to_event,entity_uuid,type,relationship_detail,created_at,updated_at
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,be01b7f1-5bf6-c054-2531-28bf49055d84,Organization,,2016-10-11 11:24:24.283776,2016-10-11 11:24:24.283282
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,808eafae-5ee2-5c91-fd74-02313e466d9e,Organization,,2016-10-11 11:23:15.358465,2016-10-11 11:23:15.357909
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,7be99373-4260-8e53-1eba-40c103261cd9,Organization,,2016-10-11 11:14:45.908436,2016-10-11 11:14:45.908096
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,69c83399-0421-e7e8-af76-fffb5a75734e,Organization,,2016-10-11 11:12:48.681264,2016-10-11 11:12:48.680906
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,80c922d1-fda0-bbb4-baaa-bbc73fb54d40,Organization,,2016-10-11 11:10:57.569348,2016-10-11 11:10:57.569023
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,4c37f248-ca50-e3cd-cfde-5513aaac19ce,Organization,,2016-10-11 11:10:17.257168,2016-10-11 11:10:17.256854
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,68c13306-74e9-5184-2a72-11066caedc04,Organization,,2016-10-11 11:09:59.381356,2016-10-11 11:09:59.381033
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,37e1a8f2-1d1c-625c-5c96-b24e902adb73,Organization,,2016-10-11 11:08:55.405696,2016-10-11 11:08:55.40521
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,3b5e271b-3084-687e-3b76-ca33574403bc,Organization,,2016-10-11 11:06:04.339654,2016-10-11 11:06:04.339263
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,492f3644-c5a8-f29c-5328-c32c34c60984,Organization,,2016-10-11 11:05:22.569655,2016-10-11 11:05:22.569361
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,70ee1592-b21d-c4e4-e6e9-5d0366de6cbe,Organization,,2016-10-11 11:04:32.008466,2016-10-11 11:04:32.008115
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,6ae00601-8438-7af2-2c2a-e975cd54891a,Organization,,2016-10-11 11:00:32.395556,2016-10-11 11:00:32.3952
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,e4d10a5e-9ec1-88b6-9acf-d8585c89bcb3,Organization,,2016-10-11 10:56:36.627174,2016-10-11 10:56:36.626885
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,e5dca90d-8eba-4d09-bed0-af08d5959a6c,Organization,,2016-10-11 10:52:13.154376,2016-10-11 10:52:13.153969
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,83ae11d8-e5ce-0ae1-05a7-cbaf6f955139,Organization,,2016-10-11 10:47:41.731004,2016-10-11 10:47:41.730688
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,076f17cf-4a06-5f1e-efe2-4f763917b8b7,Organization,,2016-10-11 10:47:15.705966,2016-10-11 10:47:15.705671
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,754d8bc2-837e-c59a-3552-70f150b5858a,Organization,,2016-10-11 10:47:02.483201,2016-10-11 10:47:02.482506
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,5ea431ba-7b3b-8119-55ee-8c1ebe49e13f,Organization,,2016-10-11 10:46:47.00367,2016-10-11 10:46:47.00336
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,375997a2-70f3-bca9-373f-0e8ac0fffcb8,Organization,,2016-10-11 10:46:26.090571,2016-10-11 10:46:26.090226
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,2fcfc76e-370f-271c-8a28-236e47dc9b17,Organization,,2016-10-11 10:45:46.423089,2016-10-11 10:45:46.422748
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,5117b00e-c7c6-ac49-ab73-19dbbac4ba45,Organization,,2016-10-11 10:44:19.215728,2016-10-11 10:44:19.215381
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,459d9f62-c035-2056-5f20-f3ca06061ced,Organization,,2016-10-11 10:43:51.132847,2016-10-11 10:43:51.132449
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,316f3a01-754c-fa09-30c4-587f86d0caee,Organization,,2016-10-11 10:43:23.317369,2016-10-11 10:43:23.317036
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,c5c84d64-0b1a-615f-eecf-4af1f6978a5c,Organization,,2016-10-11 10:43:01.421337,2016-10-11 10:43:01.420964
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,50ffc726-2e1c-b97e-1d25-6d5416fcee51,Organization,,2016-10-11 10:42:41.346581,2016-10-11 10:42:41.346234
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,e8435cd1-3223-4b73-6abc-1298a6a5b724,Organization,,2016-10-11 10:42:24.901836,2016-10-11 10:42:24.901537
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,5009ef5e-eb0b-69fc-1481-96759e2e827f,Organization,,2016-10-11 10:42:11.386411,2016-10-11 10:42:11.386046
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,35721355-6295-0c03-a6dd-216273cfab16,Organization,,2016-10-11 10:41:54.373571,2016-10-11 10:41:54.373245
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,d81f1663-f26f-03dd-78b4-cd54bbf24e85,Organization,,2016-10-11 10:41:24.133862,2016-10-11 10:41:24.133525
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,c1ef2c34-2865-c1b9-c9a0-527a7ea1260d,Organization,,2016-10-11 10:38:22.509682,2016-10-11 10:38:22.509327
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,249a37dc-bcf7-084b-9640-8f74efaa27b4,Organization,,2016-10-11 10:32:37.568813,2016-10-11 10:32:37.568427
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,257142b0-12e8-a2a8-b2f3-3d2dfdc7c520,Organization,,2016-10-11 10:31:54.43984,2016-10-11 10:31:54.439304
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,d357948e-76cc-6096-0459-0614a27ca72a,Organization,,2016-10-11 10:31:12.03116,2016-10-11 10:31:12.030855
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,d6fc359a-2a7d-4e70-ab59-ae75f85286d7,Organization,,2016-10-11 10:30:49.037596,2016-10-11 10:30:49.037274
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,28b0476f-c04d-0442-7d01-e7888fb73b50,Organization,,2016-10-11 10:28:43.272861,2016-10-11 10:28:43.272533
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,0c034195-1953-5515-6f7e-4ae903ea54b2,Organization,,2016-10-11 10:26:16.292409,2016-10-11 10:26:16.292058
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,fd9ac34d-d6cf-ea0e-471b-52d962a52f8b,Organization,,2016-10-11 10:25:52.94457,2016-10-11 10:25:52.944204
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,07ae0872-0ba7-e486-9ab5-1402578e381a,Organization,,2016-10-11 10:23:20.043365,2016-10-11 10:23:20.042842
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,bcd98f0e-fb4b-ccc7-bb6f-c275fe111694,Organization,,2016-10-11 10:21:09.023119,2016-10-11 10:21:09.022763
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,d683d3a0-5ecd-0e67-b904-9c09c7ae8d31,Organization,,2016-10-11 10:18:45.519838,2016-10-11 10:18:45.519314
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,4e80770d-4ec1-5064-44db-9077b9965452,Organization,,2016-10-11 10:17:54.516528,2016-10-11 10:17:54.516016
4adb7000-7b5e-5f70-031b-fa0e67be4635,sponsor,98424702-65d8-a818-7c3b-ae3499dc4ae5,Organization,,2016-10-11 10:17:17.511484,2016-10-11 10:17:17.511186
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,7c8e6e5f-e3e8-7471-e7a3-d13c4f508c25,Person,,2016-10-11 10:12:27.218061,2016-10-11 10:12:27.21772
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,9bc23ff2-8c88-5cec-0df9-5c9d4ae38ca9,Person,,2016-10-11 10:10:24.854653,2016-10-11 10:10:24.854336
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,a4c0ec1e-2e1f-6ec2-1656-ff465cb8416c,Person,,2016-10-11 10:05:34.461427,2016-10-11 10:05:34.461026
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,6ff59225-e181-4fe3-5d79-f4d2c49f3467,Person,,2016-10-11 10:02:54.018887,2016-10-11 10:02:54.018354
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,e7965626-5e79-5125-f3ac-107595e2ed95,Person,,2016-10-11 09:59:26.669397,2016-10-11 09:59:26.669012
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,447204c0-d900-11a1-85c5-01d90a3a9b5f,Person,,2016-10-11 09:55:21.301896,2016-10-11 09:55:21.301574
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,c6b45753-9be0-f90b-ea93-27e89249c2aa,Person,,2016-10-11 09:54:33.377241,2016-10-11 09:54:33.376909
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,10737ab5-ecfd-a03a-5aff-53581afc4d67,Organization,,2016-10-11 09:45:45.440419,2016-10-11 09:45:45.439931
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,c2d85a48-02c6-cc75-125d-693598915259,Organization,,2016-10-11 09:43:39.612297,2016-10-11 09:43:39.611995
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,ccfd7d33-c78c-b4af-5e4e-fad3a0ba0fb3,Organization,,2016-10-11 09:22:55.58486,2016-10-11 09:22:55.584504
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,f3d84553-e626-feb3-700d-fcffa33a3251,Organization,,2016-10-11 09:16:49.169821,2016-10-11 09:16:49.169427
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,b613dd54-d1fc-2440-a21a-324e9d716b09,Organization,,2016-10-11 09:14:07.143571,2016-10-11 09:14:07.14316
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,7c39c914-98d0-cdf2-f49f-4098216b806a,Organization,,2016-10-11 09:09:21.659984,2016-10-11 09:09:21.659506
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,4fada3b4-f652-37db-d23d-5b0373ddce0a,Organization,,2016-10-11 09:06:33.392136,2016-10-11 09:06:33.39175
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,76520fb3-88fd-3780-c330-346ee795fa74,Organization,,2016-10-11 08:58:51.963626,2016-10-11 08:58:51.963108
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,dd4c82fc-cdce-c365-8666-c127fac317b3,Organization,,2016-10-11 08:56:15.239633,2016-10-11 08:56:15.239215
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,f82c2f98-5c2c-df8e-8b91-a7be1b2730c7,Organization,,2016-10-11 08:55:26.727409,2016-10-11 08:55:26.72708
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,6acc5523-3934-13f1-9e26-d1f1a6f38103,Organization,,2016-10-11 08:51:50.83002,2016-10-11 08:51:50.829607
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,1fe1ea97-baa5-ba53-4e05-c96b5a766729,Person,,2016-10-11 08:25:04.485814,2016-10-11 08:25:04.485499
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,4b0c0236-17f4-8a93-28ab-462aca18563f,Person,,2016-10-11 08:19:58.393719,2016-10-11 08:19:58.393411
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,522fd27a-b160-c7ad-63db-4caa839d733d,Person,,2016-10-11 08:12:40.839777,2016-10-11 08:12:40.839444
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,1053019e-6dd1-948b-0b32-afc5d5a5541d,Person,,2016-10-11 08:09:42.82581,2016-10-11 08:09:42.825484
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,b51b1112-1536-9141-8827-a32c7d81c494,Person,,2016-10-11 08:08:32.79588,2016-10-11 08:08:32.795529
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,562b398d-b77d-f740-57bd-6aae56ce0aa8,Person,,2016-10-11 08:03:36.736327,2016-10-11 08:03:36.736037
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,9053e067-fc7e-6d0c-617c-4631f4ea043e,Person,,2016-10-11 08:02:05.292692,2016-10-11 08:02:05.292363
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,156171e1-355e-bb0c-628d-955a8ac98226,Person,,2016-10-11 07:55:23.974687,2016-10-11 07:55:23.974244
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,51f2ee6a-fbbb-e170-cc36-1e4966aadc86,Person,,2016-10-11 07:45:11.650973,2016-10-11 07:45:11.650618
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,44413463-479f-33ae-97c3-650e7ea9c37d,Person,,2016-10-11 07:33:15.680587,2016-10-11 07:33:15.680292
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,d9f98a37-8b49-019d-ea0e-c02a3d674e29,Person,,2016-10-11 07:29:27.069893,2016-10-11 07:29:27.069581
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,a7483f84-d5e3-89a5-0224-16b6a635c357,Person,,2016-10-11 07:23:42.260278,2016-10-11 07:23:42.259616
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,1f1b28d2-970c-ad98-eca1-1dfdc19863ef,Person,,2016-10-11 07:04:35.727129,2016-10-11 07:04:35.726558
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,038258cb-92aa-5400-af7f-20069ab377a9,Person,,2016-10-11 07:00:37.042553,2016-10-11 07:00:37.042223
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,9e73c82d-1d80-7375-985a-bfd9c831cc21,Person,,2016-10-11 06:55:57.55475,2016-10-11 06:55:57.554173
48fe1572-f4ac-66a4-0700-98b6443f6b7b,speaker,8732aaa8-f2a1-b4ed-2a50-563b63c7ffba,Person,,2016-10-11 06:33:06.63511,2016-10-11 06:33:06.634798
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,be32a93a-db77-4e3a-80d1-c2dcf4bdfd71,Organization,,2016-10-11 06:12:34.115285,2016-10-11 06:12:34.114807
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,5529adda-16a3-b655-507e-db07fc09bf8b,Organization,,2016-10-11 06:12:20.998643,2016-10-11 06:12:20.9983
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,22449985-2275-8215-b407-77ad7b74a040,Organization,,2016-10-11 06:11:36.733506,2016-10-11 06:11:36.733158
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,e5811519-b26f-d750-4802-7292f714776f,Organization,,2016-10-11 06:10:18.98568,2016-10-11 06:10:18.985331
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,a90aa36f-0869-4579-d043-3cb8141ac2a1,Organization,,2016-10-11 06:09:42.45605,2016-10-11 06:09:42.455689
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,c4b5b152-1653-26f8-3918-3a9a4c884f53,Organization,,2016-10-11 06:09:11.043645,2016-10-11 06:09:11.043285
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,e20a76e3-f30f-ed77-c278-854c46ff6484,Organization,,2016-10-11 06:08:45.518047,2016-10-11 06:08:45.517687
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,aad7932d-12ea-95a4-b184-3202cf55ef69,Organization,,2016-10-11 06:07:53.116238,2016-10-11 06:07:53.115921
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,bc161c20-7aac-5d75-bf63-20947a46d72c,Organization,,2016-10-11 06:07:26.457005,2016-10-11 06:07:26.456582
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,c6f48318-6e94-d4d4-8197-2828bfea8897,Organization,,2016-10-11 06:07:25.618402,2016-10-11 06:07:25.617928
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,e2a041cd-531f-2c47-6037-5cf7fc5dc5d0,Organization,,2016-10-11 06:05:02.704035,2016-10-11 06:05:02.703618
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,0ab8fe3f-6037-85b1-fe72-884e953d3817,Organization,,2016-10-11 06:03:45.613608,2016-10-11 06:03:45.613221
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,703ff201-c9a9-5298-b5fe-dd8e5deb6854,Organization,,2016-10-11 06:03:35.461501,2016-10-11 06:03:35.461179
48fe1572-f4ac-66a4-0700-98b6443f6b7b,sponsor,ab165a79-3b26-62ac-df8e-60622897e45e,Organization,,2016-10-11 06:03:13.446402,2016-10-11 06:03:13.446047
48fe1572-f4ac-66a4-0700-98b6443f6b7b,organizer,6455e264-f382-fbe5-e119-b9d488a90d94,Organization,,2016-10-11 06:02:30.619155,2016-10-11 06:02:30.618723
48fe1572-f4ac-66a4-0700-98b6443f6b7b,venue,12e0df23-c0a0-23b6-610a-595e0ccbf4da,Address,,2016-10-11 05:59:35.809145,2016-10-11 05:59:35.808833
48fe1572-f4ac-66a4-0700-98b6443f6b7b,venue,b3a48d19-da49-6e3e-bdcc-3b4fbdc5b13b,Address,,2016-10-11 05:59:34.776422,2016-10-11 05:59:34.776029
b4b5130d-c5ca-2c4a-9197-72fbf99b2e10,organizer,dbc64bcb-5c02-3562-bfb6-6a17e9fcdadb,Organization,,2016-10-10 23:36:27.876403,2016-10-10 23:36:27.875998
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,a931832d-ea31-6454-c289-82ae41487db5,Person,,2016-10-10 23:16:33.354426,2016-10-10 23:16:33.354076
039a8254-9989-ce6b-17bb-5e2b56749aa8,ntinmarket,1fe278ea-e441-01b9-30db-6c301c0d6fd1,Market,,2016-10-10 23:14:17.269093,2016-10-10 23:14:17.26858
039a8254-9989-ce6b-17bb-5e2b56749aa8,ntinmarket,c4d8caf3-5fe7-359b-f9f2-2d708378e4ee,Market,,2016-10-10 23:13:53.281925,2016-10-10 23:13:53.281613
4d0ba15c-65e3-9c94-24f8-3a00155799ca,organizer,eac1b0bf-d35c-477f-88f5-088d93addefc,Organization,,2016-10-10 20:48:21.498076,2016-10-10 20:48:21.497641
4adb7000-7b5e-5f70-031b-fa0e67be4635,organizer,44300b56-df74-8442-88b2-eff452038e50,Organization,,2016-10-10 20:30:50.046954,2016-10-10 20:30:50.046312
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,speaker,e017c7f8-90c9-12f3-9d76-8a21b14dd94a,Person,,2016-10-10 19:01:36.84333,2016-10-10 19:02:05.537733
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,speaker,9b9576a8-1adb-7f15-db38-cda89c8f4094,Person,,2016-10-10 18:59:03.80482,2016-10-10 19:01:45.787861
ae8773a3-aea7-d969-af1d-153df689f990,award,5f72bed5-9ac5-9fd4-5b67-52829baf660d,Award,,2016-10-10 15:55:06.668775,2016-10-10 15:55:06.668213
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,speaker,9e8122fb-4528-dacb-e629-2cf013493562,Person,,2016-10-06 13:59:22.522732,2016-10-06 13:59:22.522375
81bcb15a-864a-2ef7-3ea3-23fb1a29baf8,sponsor,4268284c-b86d-5fa8-654a-d6a691a0ec0c,Organization,,2016-10-06 11:51:49.746705,2016-10-06 11:51:49.746146
81bcb15a-864a-2ef7-3ea3-23fb1a29baf8,speaker,1a6679b3-1105-c62a-87a9-22d1ba53abb7,Person,,2016-10-06 11:42:34.459452,2016-10-06 11:42:34.458838
81bcb15a-864a-2ef7-3ea3-23fb1a29baf8,speaker,bdb3fb64-5dd1-23e5-00a3-268e084f4d51,Person,,2016-10-06 11:42:15.190092,2016-10-06 11:42:15.189691
81bcb15a-864a-2ef7-3ea3-23fb1a29baf8,speaker,e171371e-7e9f-bb21-ee57-de4393a6166c,Person,,2016-10-06 11:41:58.078725,2016-10-06 11:41:58.078399
81bcb15a-864a-2ef7-3ea3-23fb1a29baf8,speaker,d01d6487-15a7-2f30-6fa2-fe5b9233e95c,Person,,2016-10-06 11:41:32.94536,2016-10-06 11:41:32.94483
81bcb15a-864a-2ef7-3ea3-23fb1a29baf8,sponsor,fc5fbe7a-562d-d577-b05e-46797caa134c,Organization,,2016-10-06 11:41:02.584464,2016-10-06 11:41:02.583998
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,speaker,a64f783f-74ed-d79b-4423-6e83a41ba393,Person,,2016-10-06 02:17:42.12919,2016-10-06 02:17:42.128748
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,speaker,9921eceb-6852-3c31-afce-fbcb9e50fc0f,Person,,2016-10-06 02:15:43.314702,2016-10-06 02:15:43.314077
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,sponsor,3e683191-c38b-5166-9ae3-8bfc3b975859,Organization,,2016-10-05 17:01:55.355383,2016-10-05 17:01:55.35503
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,speaker,59cba32d-2f8d-1336-91c2-facdcaf82143,Person,,2016-10-05 17:01:25.878506,2016-10-05 17:01:25.877934
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,speaker,8bdd7e65-7f71-6722-5215-307e85fad707,Person,,2016-10-05 17:00:51.946971,2016-10-05 17:00:51.946479
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,speaker,157da713-c235-13a8-c1fd-44f2b6fd496b,Person,,2016-10-05 16:59:53.677197,2016-10-05 17:00:17.472158
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,ntinmarket,e06799a9-f789-76e7-49a7-71ee980a70ec,Market,,2016-10-05 16:56:25.342268,2016-10-05 16:56:25.341944
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,organizer,4c721cad-06cb-83ea-af81-073df70677f8,Organization,,2016-10-05 16:55:02.877177,2016-10-05 16:55:02.876865
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,venue,2fde2b71-726a-bb08-d300-f38c6703bfd9,Address,,2016-10-05 16:54:47.524451,2016-10-05 16:54:47.524209
db310bd2-e17d-02eb-7e6c-8a320d96fcb3,venue,e227659e-7bb8-80eb-8ea4-01d7410fda99,Address,,2016-10-05 16:54:46.892514,2016-10-05 16:54:46.892241
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,speaker,131637e1-f463-20c7-dab0-eb262ddfd1bf,Person,,2016-10-05 01:22:14.816517,2016-10-05 01:22:14.81609
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,speaker,08d0d99f-134d-dfa2-53af-ec7f6fbdda53,Person,,2016-10-05 01:20:52.469505,2016-10-05 01:20:52.469183
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,ntinmarket,f6195c47-1e3b-4cce-5409-6ed62f94d43c,Market,,2016-10-05 01:14:02.145878,2016-10-05 01:14:02.14556
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,ntinmarket,d38b3f26-abc4-6f7b-b29d-b952021a1b14,Market,,2016-10-05 01:13:16.814035,2016-10-05 01:13:16.813706
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,ntinmarket,dd456d82-95d9-4e89-3e19-12a629a598ad,Market,,2016-10-05 01:12:18.770372,2016-10-05 01:12:18.770112
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,ntinmarket,5c4e6926-5ff7-b188-0892-c8eb036c5ace,Market,,2016-10-05 01:11:58.510366,2016-10-05 01:11:58.51013
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,ntinmarket,c2ddf939-d1f3-bd05-c436-22c0f3cdcb4b,Market,,2016-10-05 01:11:34.467021,2016-10-05 01:11:34.466582
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,organizer,6b4d65ed-d137-76fc-1d99-5579e877deb8,Organization,,2016-10-05 01:10:00.347749,2016-10-05 01:10:00.347279
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,8f968f7e-2d1b-3ca5-e513-74eafb0d3c01,Person,,2016-10-05 00:34:34.885569,2016-10-05 00:44:16.515922
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,speaker,a1ca4475-3de7-914a-25eb-3bbcbf48149e,Person,,2016-10-05 00:44:14.416399,2016-10-05 00:44:14.416041
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,speaker,1278925b-1a6f-8265-9ea2-f8ebdea92fc7,Person,,2016-10-05 00:43:43.417909,2016-10-05 00:43:43.417241
039a8254-9989-ce6b-17bb-5e2b56749aa8,sponsor,a5196b32-f7ed-1e66-edf8-e94f926858bc,Organization,,2016-10-05 00:40:30.902224,2016-10-05 00:40:30.901899
039a8254-9989-ce6b-17bb-5e2b56749aa8,sponsor,c273424a-c118-e7ab-29a6-843775e7e6d0,Organization,,2016-10-05 00:40:17.337238,2016-10-05 00:40:17.336797
039a8254-9989-ce6b-17bb-5e2b56749aa8,sponsor,798fa1c7-9f47-8e3e-58e3-908cfd54f576,Organization,,2016-10-05 00:40:01.217167,2016-10-05 00:40:01.216816
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,a97c0027-fdde-29a4-7892-f6f1637f7084,Person,,2016-10-05 00:38:59.345648,2016-10-05 00:38:59.345218
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,3a4451ae-4389-d08a-910f-42f1f3baea96,Person,,2016-10-05 00:38:12.011248,2016-10-05 00:38:12.010839
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,53e74c37-9904-ffd2-0501-fccf1113351a,Person,,2016-10-05 00:37:22.16858,2016-10-05 00:37:22.168231
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,sponsor,458c65e0-25e8-05e1-585a-0f4982867ca7,Organization,,2016-10-05 00:36:58.246687,2016-10-05 00:36:58.246143
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,sponsor,6eb548d8-14e3-f1a8-a182-76ad5ec5879a,Organization,,2016-10-05 00:36:35.498395,2016-10-05 00:36:35.498034
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,sponsor,9402f169-bc93-0870-03f9-8baa654aab2c,Organization,,2016-10-05 00:36:15.451033,2016-10-05 00:36:15.450667
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,sponsor,7a341e99-1e45-466b-6b09-cd3b3fb71b25,Organization,,2016-10-05 00:35:57.514119,2016-10-05 00:35:57.513316
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,fcb5fcc7-d27f-6b3d-bda0-fb24f9fbc37f,Person,,2016-10-05 00:35:45.365171,2016-10-05 00:35:45.364665
b1a7f8e2-eb92-44c5-e7e3-ab2b0c69f813,sponsor,d7969aa4-21da-4321-5247-5b21ede7dbfa,Organization,,2016-10-05 00:35:11.04934,2016-10-05 00:35:11.048838
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,702453d1-d627-ab49-bf7f-1250d83ac119,Person,,2016-10-05 00:35:06.864778,2016-10-05 00:35:06.864194
039a8254-9989-ce6b-17bb-5e2b56749aa8,speaker,1a4747f6-aa8e-fef7-077b-17712a1dcebd,Person,,2016-10-05 00:34:09.771371,2016-10-05 00:34:09.769303
